"numbers_id","release_date","production_budget","domestic_gross_revenue","worldwide_gross_revenue","year","imdb_id","production_budget_infAdj","domestic_gross_revenue_infAdj","worldwide_gross_revenue_infAdj","profit","profit_infAdj","roi","kim_id","mpaa","sex","violence","language","type","metacritic_rating","tmdb_rating","rt_rating","fa_rating","genres","genre_Action","genre_Adult","genre_Adventure","genre_Animation","genre_Biography","genre_Comedy","genre_Crime","genre_Documentary","genre_Drama","genre_Family","genre_Fantasy","genre_Film.Noir","genre_History","genre_Horror","genre_Music","genre_Musical","genre_Mystery","genre_News","genre_Romance","genre_Sci.Fi","genre_Sport","genre_Thriller","genre_War","genre_Western","genre_.N","genre__NULL","metacritic_rating_Zscore","tmdb_rating_Zscore","rt_rating_Zscore","fa_rating_Zscore","mean_Zscore","metacritic_rating_Norm","tmdb_rating_Norm","rt_rating_Norm","fa_rating_Norm","mean_Norm_score","tmdb_rating_x10","fa_rating_x10","years_since_first","release_season"
2076,"2017-07-27",3e+07,51573925,98345423,2017,"tt2406566",36581102.4299809,62887701.104705,119919466.409426,68345423,83338363.9794456,2.27818076666667,286,"R",7,9,9,"Movie",63,6.4,79,5.8,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.498360195826618,-0.00893198196799186,0.935510027949015,0.301305369541756,0.431560902837349,69.088490660388,49.6436702125411,64.9730820995962,61.8409176616095,61.3865401585337,64,58,80,"summer"
2077,"2002-07-03",3e+07,51432423,62432423,2002,"tt0308506",49583358.4807681,85006408.9047834,103186973.681065,32432423,53603615.2002969,1.08108076666667,2944,"PG",2,2,3,"Movie",47,6.1,57,4.3,"Comedy,Family,Fantasy",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.422511524005444,-0.371723968308556,0.133777804589976,-1.10228082407655,-0.440684627950143,33.6325845508441,35.504918881705,45.1884253028264,13.5169801680776,31.9607272258633,61,43,65,"summer"
2078,"1994-03-18",3e+07,51041856,51041856,1994,"tt0110622",60784529.952861,103418507.496054,103418507.496054,21041856,42633977.5431929,0.7013952,3496,"PG-13",5,4,5,"Movie",63,6.5,56,5.5,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498360195826618,0.111998680145529,0.0973354308009292,0.0205881308180949,0.182070609397793,69.088490660388,54.4587773460634,44.3556527590848,50.8212895652114,54.6810525826869,65,55,57,"early_year"
2079,"2007-12-07",3e+07,50980159,129779728,2007,"tt0783233",43547818.1811113,74002489.8325381,188387466.617936,99779728,144839648.436825,3.32599093333333,287,"R",7,8,6,"Movie",85,7.7,83,6.9,"Drama,Mystery,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7645588105957,1.56316662550778,1.0812795231052,1.33060191152851,1.4349017176843,96.1181028434553,94.0993296043609,69.1705921938089,90.833998339783,87.555505745352,77,69,70,"holiday"
2081,"1993-02-05",3e+07,50081992,140081992,1993,"tt0108185",62577673.5864704,104467151.597874,292200172.357285,110081992,229622498.770815,3.66939973333333,4606,"PG-13",3,4,2,"Movie",NA,6.4,63,5.5,"Drama,Mystery,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,-0.00893198196799186,0.35243204732426,0.0205881308180949,NA,NA,49.6436702125411,49.8738223418573,50.8212895652114,NA,64,55,56,"early_year"
2082,"2005-01-07",3e+07,49772522,89809433,2005,"tt0376105",46478367.2991746,77111518.6307416,139139860.463487,59809433,92661493.1643125,1.99364776666667,4055,"PG",2,3,2,"Movie",43,5.9,35,4.7,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65272945396346,-0.613585292535597,-0.667954418769062,-0.727991172445001,-0.66556508442828,25.6965355237858,26.9744702406015,25.7318304172275,23.3309495034187,25.4334464212584,59,47,68,"summer"
2083,"2015-09-17",3e+07,46889293,84264182,2015,"tt3397884",37086474.7497833,57965286.0293231,104168715.268472,54264182,67082240.5186882,1.80880606666667,4480,"R",5,7,9,"Movie",82,7.4,92,6.9,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59189536312719,1.20037463916722,1.40926088720663,1.33060191152851,1.38303320025739,94.4295891194837,88.5003063128033,79.1806864064603,90.833998339783,88.2361450446325,74,69,78,"fall"
2086,"2018-01-19",3e+07,44947622,80147166,2018,"tt1259528",35814668.5235763,53659472.7617669,95681472.7798015,50147166,59866804.2562252,1.6715722,1229,"R",5,7,10,"Movie",49,6.8,41,5.9,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307402559026437,0.474790666486092,-0.449300176034779,0.394877782449643,0.0282414284686299,37.9268490303904,68.2531906874986,30.7957604306864,65.3533456306306,50.5822864448015,68,59,81,"early_year"
2087,"2012-04-13",3e+07,44338224,54052249,2012,"tt0383010",39029026.3192917,57682590.381555,70320221.6279303,24052249,31291195.3086386,0.801741633333333,4980,"PG",2,4,2,"Movie",56,5.7,51,3.9,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954788184000907,-0.855446616762639,-0.0848764381443068,-1.4765704757081,-0.580353678053738,53.8032743071495,19.6151972843896,39.8384925975774,6.9895405385581,30.0616261819187,57,39,75,"early_year"
2089,"2014-10-24",3e+07,43037835,76010510,2014,"tt2911666",37687275.6407298,54065958.354175,95487634.7320817,46010510,57800359.0913519,1.53368366666667,2648,"R",2,7,9,"Movie",68,7.4,86,6.4,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.786132608274138,1.20037463916722,1.19060664447235,0.862739846989079,1.0099634347257,78.4105098768521,88.5003063128033,72.3166218034993,80.585974065783,79.9533530147344,74,64,77,"fall"
2091,"2015-04-16",3e+07,42629776,68984536,2015,"tt1655441",37086474.7497833,52699603.7070973,85279775.082984,38984536,48193300.3332006,1.29948453333333,54,"PG-13",4,4,3,"Movie",51,7.5,55,6,"Drama,Fantasy,Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.192293594047429,1.32130530128074,0.060893057011882,0.48845019535753,0.419588739900681,42.3756117987949,90.6800206463589,43.5565275908479,68.7384502489278,61.3376525712324,75,60,78,"summer"
2092,"2010-08-06",3e+07,42400223,165889117,2010,"tt1193631",40922645.9852174,57837643.8507758,226287386.926377,135889117,185364740.94116,4.52963723333333,4744,"PG-13",3,3,5,"Movie",45,6.8,46,5.5,"Drama,Music,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.537620488984452,0.474790666486092,-0.267088307089543,0.0205881308180949,-0.0773324996924521,29.5419541043141,68.2531906874986,35.3970390309556,50.8212895652114,46.003368346995,68,55,73,"summer"
2093,"2009-05-29",3e+07,42100625,91388487,2009,"tt1127180",40775324.4596706,57222221.477664,124213173.643446,61388487,83437849.1837758,2.0462829,1361,"PG-13",3,8,4,"Movie",83,6.4,92,5.7,"Horror",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6494498456167,-0.00893198196799186,1.40926088720663,0.207732956633869,0.8143779268723,95.0472244929137,49.6436702125411,79.1806864064603,58.2281258354906,70.5249267368514,64,57,72,"summer"
2094,"2012-04-13",3e+07,42073277,70683134,2012,"tt7371706",39029026.3192917,54735967.8457284,91956463.2405341,40683134,52927436.9212424,1.35610446666667,768,"R",6,9,10,"Movie",NA,NA,NA,NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"early_year"
2095,"2003-09-19",3e+07,42070939,47902566,2003,"tt0327137",48807322.0600139,68445662.3046733,77933198.8754357,17902566,29125876.8154218,0.5967522,4360,"PG",2,4,4,"Movie",52,7.2,60,6.4,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134739111557925,0.958513314940176,0.243104925957118,0.862739846989079,0.482404744082112,44.6409074295045,83.1098009689373,47.350269179004,80.585974065783,63.9217379108072,72,64,66,"fall"
2096,"2006-11-10",3e+07,40435190,53572822,2006,"tt0420223",44954412.7083612,60591340.6400333,80277825.0046524,23572822,35323412.2962912,0.785760733333333,4769,"PG-13",4,5,5,"Movie",67,7.3,73,6.9,"Comedy,Drama,Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728578125784634,1.0794439770537,0.716855785214732,1.33060191152851,0.963869949895394,76.6870118502098,85.9805072284408,59.3455585464334,90.833998339783,78.2117689912167,73,69,69,"fall"
2097,"2011-04-08",3e+07,40259119,65343694,2011,"tt0993842",40262343.5509813,54030882.6745947,87696341.8906066,35343694,47433998.3396252,1.17812313333333,2098,"PG-13",4,8,5,"Movie",65,6.6,71,5.7,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613469160805626,0.232929342259049,0.643971037636637,0.207732956633869,0.424525624333795,73.0216915970594,59.2091863397114,57.5706594885599,58.2281258354906,62.0074158152053,66,57,74,"early_year"
2098,"2002-08-16",3e+07,40118420,51618420,2002,"tt0300532",49583358.4807681,66306866.6847339,85313820.7690283,21618420,35730462.2882602,0.720614,594,"PG-13",3,3,5,"Movie",61,6,62,4.7,"Drama,Romance,Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.38325123084761,-0.492654630422077,0.315989673535212,-0.727991172445001,-0.130351224621064,64.9233252125152,31.112832004005,48.9148721399731,23.3309495034187,42.070494714978,60,47,65,"summer"
2101,"2022-11-16",3e+07,38501125,73125248,2022,"tt9764362",32400000,41581215,78975267.84,43125248,46575267.84,1.43750826666667,3255,"R",3,6,10,"Movie",71,7.2,88,6.2,"Comedy,Horror,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.958796055742649,0.958513314940176,1.26349139205044,0.675595021173304,0.964098945976642,83.1169251697719,83.1098009689373,74.5205248990579,75.0351098264455,78.9455902160531,72,62,85,"holiday"
2104,"2008-01-25",3e+07,38233676,84646831,2008,"tt1073498",42341096.918922,53961859.3694221,119467989.17502,54646831,77126892.2560984,1.82156103333333,3238,"PG-13",7,7,5,"Movie",9,4,2,2.1,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60958185860659,-2.9112678726925,-1.87055275380762,-3.16087390805006,-2.63806909828919,0.453264771195549,0.179982632469901,0.605652759084791,0.0786482873841739,0.329387112533604,40,21,71,"early_year"
2106,"2013-09-13",3e+07,36918811,80588942,2013,"tt2404311",38237509.8650845,47056113.327323,102717348.824724,50588942,64479838.9596395,1.68629806666667,1590,"R",6,7,8,"Movie",42,6.4,28,5.3,"Comedy,Crime,Thriller",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.710283936452964,-0.00893198196799186,-0.923051035292393,-0.166556694997679,-0.452205912177757,23.8764039547039,49.6436702125411,19.9613055181696,43.3859435007751,34.2168307965474,64,53,76,"fall"
2108,"1997-11-21",3e+07,35927406,51327406,1997,"tt0119707",55979116.9191816,67039482.0358969,95775428.7210768,21327406,39796311.8018952,0.710913533333333,3388,"PG-13",1,7,1,"Movie",11,4.5,4,2.8,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49447289362759,-2.30661456212489,-1.79766800622953,-2.50586701769486,-2.27615561991921,0.630721804030458,1.05381585044137,1.16924629878869,0.610757758291098,0.866135427887906,45,28,60,"holiday"
2109,"2011-07-01",3e+07,35608245,61449135,2011,"tt1583420",40262343.5509813,47789046.4479171,82469539.476021,31449135,42207195.9250397,1.0483045,2824,"PG-13",5,2,5,"Movie",41,5.9,37,4.8,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.767838418942468,-0.613585292535597,-0.595069671190968,-0.634418759537115,-0.652728035551537,22.1291593283382,26.9744702406015,27.3048452220727,26.2903785017479,25.6747133231901,59,48,74,"summer"
2110,"2013-10-18",3e+07,35266619,82409520,2013,"tt1939659",38237509.8650845,44950256.3973558,105037827.799229,52409520,66800317.9341447,1.746984,808,"R",6,7,5,"Movie",53,6,50,5,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.077184629068421,-0.492654630422077,-0.121318811933354,-0.44727393372134,-0.284608001286298,46.9238334696285,31.112832004005,38.8879542395693,32.7338642538544,37.4146209917643,60,50,76,"fall"
2111,"2019-11-07",3e+07,35150750,123428868,2019,"tt8623904",34961605.352964,40964221.6453566,143842379.072636,93428868,108880773.719672,3.1142956,2833,"PG-13",4,3,5,"Movie",50,7.2,46,5.3,"Comedy,Drama,Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249848076536933,0.958513314940176,-0.267088307089543,-0.166556694997679,0.0687550590790053,40.13524193918,83.1098009689373,35.3970390309556,43.3859435007751,50.507006359962,72,53,82,"fall"
2112,"2006-04-07",3e+07,34742066,65390493,2006,"tt0446046",44954412.7083612,52060305.7768374,97986373.6508401,35390493,53031960.9424789,1.1796831,4867,"PG-13",5,5,5,"Movie",55,6.9,44,5.2,"Drama,Music",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0379243359105868,0.595721328599613,-0.339973054667637,-0.260129107905566,0.00838587548424922,51.512599512367,72.4319296357409,33.8156123822342,39.7382092862117,49.3745877041385,69,52,69,"early_year"
2113,"2018-03-02",3e+07,34017028,48575965,2018,"tt1137450",35814668.5235763,40610286.0659071,57991069.4895948,18575965,22176400.9660185,0.619198833333333,1201,"R",3,9,9,"Movie",31,6.1,18,5.4,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34338324383751,-0.371723968308556,-1.28747477318286,-0.0729842820897918,-0.76889156685468,8.95739548818146,35.504918881705,11.1961641991925,47.0909312613008,25.6873524575949,61,54,81,"early_year"
2115,"2015-06-03",3e+07,32363404,46438538,2015,"tt1674771",37086474.7497833,40008152.1754346,57408055.5651284,16438538,20321580.8153451,0.547951266666667,1497,"R",8,3,10,"Movie",38,6.2,33,6,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94050186641098,-0.250793306195034,-0.740839166347157,0.48845019535753,-0.36092103589891,17.3480096371976,40.0986958552712,24.1672274562584,68.7384502489278,37.5880957994138,62,60,78,"summer"
2116,"2001-06-01",3e+07,32267774,38462071,2001,"tt0161083",50986567.5257738,54840767.9319136,65368299.3407536,8462071,14381731.8149797,0.282069033333333,5399,"PG-13",5,3,7,"Movie",37,5.4,10,4.3,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998056348900484,-1.2182386031032,-1.57901376349524,-1.10228082407655,-1.22439738489387,15.9126017651965,11.1566656979846,4.4414535666218,13.5169801680776,11.2569252994701,54,43,64,"summer"
2117,"2013-02-08",3e+07,32172757,66742138,2013,"tt2053463",38237509.8650845,41006870.4391488,85068438.673061,36742138,46830928.8079765,1.22473793333333,4483,"R",7,6,6,"Movie",75,6.6,81,6.2,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.18901398570066,0.232929342259049,1.00839477552711,0.675595021173304,0.776483281165032,88.278291825997,59.2091863397114,67.0760430686406,75.0351098264455,72.3996577651986,66,62,76,"early_year"
2119,"2014-07-02",3e+07,30577122,87956618,2014,"tt2377322",37687275.6407298,38412280.8371408,110494843.566413,57956618,72807567.9256828,1.93188726666667,1221,"R",3,7,7,"Movie",40,6.2,29,5.1,"Action,Adventure,Crime",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.825392901431972,-0.250793306195034,-0.886608661503345,-0.353701520813454,-0.579124097485951,20.4574281848927,40.0986958552712,20.9118438761777,36.1781291371701,29.4115242633779,62,51,77,"summer"
2120,"2014-08-01",3e+07,30569935,33339868,2014,"tt2473602",37687275.6407298,38403252.2221398,41882959.8380516,3339868,4195684.19732177,0.111328933333333,1868,"PG-13",6,5,5,"Movie",71,6.8,80,6.3,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.958796055742649,0.474790666486092,0.971952401738062,0.769167434081191,0.793676639511999,83.1169251697719,68.2531906874986,66.0666218034993,77.910303983235,73.8367604110012,68,63,77,"summer"
2121,"2017-12-22",3e+07,28780744,53296424,2017,"tt4209788",36581102.4299809,35094378.1425019,64988064.8498563,23296424,28406962.4198755,0.776547466666667,3347,"R",4,5,7,"Movie",71,7.1,82,6.8,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958796055742649,0.837582652826655,1.04483714931616,1.23702949862063,1.01956133912652,83.1169251697719,79.8867430568596,68.1022880215343,89.1961934288237,80.0755374192474,71,68,80,"holiday"
2122,"2012-04-27",3e+07,28700285,61623819,2012,"tt1195478",39029026.3192917,37338139.2878724,80170588.4548756,31623819,41141562.1355839,1.0541273,1707,"R",7,4,9,"Movie",62,5.8,64,5.2,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.440805713337114,-0.734515954649119,0.388874421113307,-0.260129107905566,-0.041241232026066,67.0323171499072,23.1317169974659,50.9673620457604,39.7382092862117,45.2174013698363,58,52,75,"summer"
2123,"2004-04-02",3e+07,28165882,30089110,2004,"tt0337697",47723987.5427925,44806273.3899921,47865743.6937904,89110,141756.150997944,0.00297033333333333,3964,"PG",4,3,3,"Movie",47,6.2,28,4.5,"Comedy,Family,Romance",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.422511524005444,-0.250793306195034,-0.923051035292393,-0.915135998260776,-0.627872965938412,33.6325845508441,40.0986958552712,19.9613055181696,18.0060119413128,27.9246494663994,62,45,67,"early_year"
2124,"2011-04-15",3e+07,26692846,50145607,2011,"tt1449283",40262343.5509813,35823884.5335146,67299321.8868831,20145607,27036978.3359018,0.671520233333333,5478,"G",0,1,1,"Movie",74,6.9,90,5.8,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13145950321116,0.595721328599613,1.33637613962853,0.301305369541756,0.841215585245266,87.1069130462254,72.4319296357409,76.6403095558546,61.8409176616095,74.5050174748576,69,58,74,"early_year"
2125,"1998-05-15",3e+07,26528684,29203383,1998,"tt0118798",54699156.65349,48369888.0642311,53246680.7176289,-796617,-1452475.9358611,-0.0265539,751,"R",3,3,10,"Movie",75,6.3,76,6.2,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.18901398570066,-0.129862644081514,0.826182906581873,0.675595021173304,0.640232317343582,88.278291825997,44.8337549829209,62.2981157469717,75.0351098264455,67.6113180955838,63,62,61,"summer"
2126,"2003-06-13",3e+07,26214846,28986358,2003,"tt0329028",48807322.0600139,42649214.3825222,47158217.0084287,-1013642,-1649105.05158521,-0.0337880666666667,1405,"PG-13",5,4,4,"Movie",19,4.2,10,3,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03403703371155,-2.66940654846546,-1.57901376349524,-2.31872219187908,-2.15029488438783,2.09739308352906,0.379927073995951,4.4414535666218,1.02050522214093,1.98481973657194,42,30,66,"summer"
2127,"2018-09-14",3e+07,24004833,25947983,2018,"tt4537896",35814668.5235763,28657504.5619602,30977280.3333464,-4052017,-4837388.19022987,-0.135067233333333,5425,"R",6,7,10,"Movie",59,6.3,57,5.9,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268142265868602,-0.129862644081514,0.133777804589976,0.394877782449643,0.166733802206677,60.5705093406584,44.8337549829209,45.1884253028264,65.3533456306306,53.9865088142591,63,59,81,"fall"
2128,"1995-08-04",3e+07,23998226,23998226,1995,"tt0114857",59238407.5166757,47387223.0488428,47387223.0488428,-6001774,-11851184.467833,-0.200059133333333,5282,"R",4,8,6,"Movie",39,5.5,32,4.6,"Action,Crime,Sci-Fi",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.882947383921476,-1.09730794098968,-0.777281540136204,-0.821563585352889,-0.894775112600062,18.8632350246945,13.6253400358173,23.3008075370121,20.5662660681221,19.0889121664115,55,46,58,"summer"
2129,"1998-09-18",3e+07,23337196,26708196,1998,"tt0120776",54699156.65349,42550831.3285733,48697193.2312038,-3291804,-6001963.42228616,-0.1097268,3685,"R",2,1,6,"Movie",63,6.6,88,6.2,"Drama",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498360195826618,0.232929342259049,1.26349139205044,0.675595021173304,0.667593987827353,69.088490660388,59.2091863397114,74.5205248990579,75.0351098264455,69.4633279314007,66,62,61,"fall"
2130,"2011-02-04",3e+07,23209310,108957098,2011,"tt0881320",40262343.5509813,31148707.0933742,146228937.066465,78957098,105966593.515483,2.63190326666667,4293,"R",3,7,8,"Movie",42,6,30,5.3,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710283936452964,-0.492654630422077,-0.850166287714298,-0.166556694997679,-0.554915387396755,23.8764039547039,31.112832004005,21.7530282637954,43.3859435007751,30.0320519308199,60,53,74,"early_year"
2131,"2006-07-21",3e+07,22530295,60772856,2006,"tt0465624",44954412.7083612,33761205.9957042,91066935.0029934,30772856,46112522.2946323,1.02576186666667,3492,"PG-13",7,6,4,"Movie",50,5.1,40,3.9,"Comedy,Romance,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.249848076536933,-1.58103058944377,-0.485742549823826,-1.4765704757081,-0.948297922878156,40.13524193918,5.6935521845687,29.9209286675639,6.9895405385581,20.6848158324677,51,39,69,"summer"
2133,"2004-09-17",3e+07,21800302,21827296,2004,"tt0339412",47723987.5427925,34679911.3692371,34722853.4132281,-8172704,-13001134.1295643,-0.272423466666667,3426,"PG-13",4,2,4,"Movie",57,5.3,55,4.6,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.153033300889595,-1.33916926521672,0.060893057011882,-0.821563585352889,-0.486701623167034,56.0813992864804,9.02577877776799,43.5565275908479,20.5662660681221,32.3074929308046,53,46,67,"fall"
2134,"2019-06-14",3e+07,21360215,21360215,2019,"tt4463894",34961605.352964,24892913.5694821,24892913.5694821,-8639785,-10068691.7834819,-0.287992833333333,4423,"R",6,7,10,"Movie",40,6.5,34,5.4,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.825392901431972,0.111998680145529,-0.704396792558109,-0.0729842820897918,-0.372693823983586,20.4574281848927,54.4587773460634,24.9747644683715,47.0909312613008,36.7454753151571,65,54,82,"summer"
2135,"2010-11-19",3e+07,21148651,67255916,2010,"tt1458175",40922645.9852174,28848625.2645972,91743001.3626507,37255916,50820355.3774332,1.24186386666667,3548,"PG-13",3,6,5,"Movie",52,7.1,50,6.5,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134739111557925,0.837582652826655,-0.121318811933354,0.956312259896965,0.384459247308085,44.6409074295045,79.8867430568596,38.8879542395693,83.0542751108515,61.6174699591962,71,65,73,"holiday"
2137,"2017-01-11",3e+07,20783704,33296659,2017,"tt2072233",36581102.4299809,25343026.8299468,40600949.7818381,3296659,4019847.35185727,0.109888633333333,4544,"R",5,8,10,"Movie",34,5.9,25,4.7,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.170719796369,-0.613585292535597,-1.03237815665953,-0.727991172445001,-0.886168604502282,12.085571262526,26.9744702406015,17.2526917900404,23.3309495034187,19.9109206991466,59,47,80,"early_year"
2138,"2004-08-06",3e+07,20422207,21758371,2004,"tt0361841",47723987.5427925,32487638.4154777,34613207.5518486,-8241629,-13110779.9909439,-0.274720966666667,2960,"PG-13",4,3,4,"Movie",36,5.4,22,4.3,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.05561083138999,-1.2182386031032,-1.14170527802668,-1.10228082407655,-1.1294588841491,14.5573025166968,11.1566656979846,15.0656123822342,13.5169801680776,13.5741401912483,54,43,67,"summer"
2139,"2022-04-01",3e+07,20300157,29116320,2022,"tt11291274",32400000,21924169.56,31445625.6,-883680,-954374.400000002,-0.029456,5165,"R",1,5,10,"Movie",68,6.8,87,5.9,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786132608274138,0.474790666486092,1.22704901826139,0.394877782449643,0.720712518867816,78.4105098768521,68.2531906874986,73.3849259757739,65.3533456306306,71.3504930426888,68,59,85,"early_year"
